id_persona,nombre,edad,puntaje_evaluacion
893,Maria Vargas,32,59838
894,Camila Serna,49,17652
895,Tatiana Hernandez,21,44701
896,Marta Perez,27,49066
897,Ana Perez,33,30416
898,Pedro Rodriguez,59,73940
899,Elena Rodriguez,58,37832
900,Elena Hernandez,35,87953
901,Daniel Ramirez,60,38206
902,Carlos Hernandez,48,95795
903,Andres Martinez,45,93786
904,Camila Perez,27,32487
905,Jorge Rojas,33,78483
906,Marta Hernandez,48,76356
907,Jorge Ramirez,26,33763
908,Lucia Lopez,48,79913
909,Andres Quintero,28,25331
910,Jorge Ramirez,38,85009
911,Maria Quintero,61,44939
912,Tatiana Rodriguez,29,52564
913,Elena Vargas,33,77696
914,Maria Vargas,65,30757
915,Andres Perez,43,24093
916,Diego Serna,28,53624
917,Ana Rojas,43,76747
918,Luis Rojas,23,10715
919,Marta Hernandez,49,46325
920,Andres Hernandez,53,38530
921,Elena Serna,29,32398
922,Pedro Ramirez,65,87512
923,Pedro Vargas,54,56476
924,Ana Hernandez,21,46246
925,Ana Rodriguez,34,80496
926,Andres Garcia,25,65441
927,Luis Rojas,56,65797
928,Lucia Ramirez,21,18525
929,Camila Rodriguez,45,89167
930,Jorge Quintero,25,70843
931,Camila Perez,33,68706
932,Luis Ramirez,27,81256
933,Marta Quintero,36,31601
934,Juan Serna,20,79026
935,Pedro Hernandez,64,82009
936,Lucia Rojas,37,13254
937,Pedro Lopez,55,96033
938,Marta Serna,49,69613
939,Jorge Martinez,40,34358
940,Lucia Hernandez,48,49541
941,Lucia Rojas,62,73411
942,Luis Vargas,55,12255
943,Tatiana Garcia,61,83163
944,Ana Lopez,61,57336
945,Marta Martinez,45,76304
946,Lucia Ramirez,25,64286
947,Pedro Garcia,50,34676
948,Luis Rodriguez,57,77250
949,Diego Perez,23,18419
950,Elena Ramirez,39,46636
951,Camila Rojas,56,10760
952,Camila Perez,26,64298
953,Maria Rojas,24,43029
954,Andres Quintero,37,65473
955,Marta Martinez,63,27919
956,Maria Rodriguez,21,67697
957,Marta Garcia,45,46483
958,Lucia Gomez,23,49072
959,Maria Lopez,57,63998
960,Lucia Rodriguez,54,67943
961,Camila Lopez,19,93993
962,Tatiana Lopez,22,41176
963,Maria Hernandez,38,39580
964,Diego Garcia,55,23549
965,Camila Serna,63,72468
966,Carlos Quintero,65,66842
967,Juan Garcia,34,20991
968,Andres Hernandez,32,19386
969,Ana Serna,30,82417
970,Diego Gomez,62,65117
971,Carlos Rodriguez,52,13566
972,Elena Quintero,40,79961
973,Elena Martinez,52,30435
974,Diego Rodriguez,38,29776
975,Luis Martinez,40,70161
976,Luis Serna,19,35621
977,Daniel Quintero,47,33323
978,Juan Serna,33,73713
979,Marta Gomez,38,76355
980,Marta Gomez,28,98876
981,Jorge Hernandez,20,31837
982,Juan Hernandez,34,49079
983,Luis Garcia,21,57150
984,Pedro Hernandez,55,70459
985,Andres Serna,44,51564
986,Daniel Lopez,21,52382
987,Ana Vargas,45,53192
988,Diego Garcia,50,24211
989,Lucia Serna,38,32818
990,Luis Rodriguez,37,97054
991,Lucia Vargas,20,84773
992,Pedro Rodriguez,18,38391
993,Maria Garcia,18,50434
994,Diego Ramirez,37,69708
995,Juan Rojas,55,55434
996,Pedro Lopez,65,65485
997,Andres Rodriguez,26,11871
998,Elena Vargas,52,49145
999,Jorge Vargas,41,87329
1000,Camila Serna,32,30882
1001,Diego Rojas,22,61838
1002,Maria Rodriguez,58,81046
1003,Diego Lopez,50,28908
1004,Andres Serna,56,92806
1005,Andres Rodriguez,49,84646
1006,Ana Lopez,26,72402
1007,Diego Rodriguez,21,58332
1008,Ana Gomez,25,97688
1009,Andres Rodriguez,43,32677
1010,Diego Garcia,34,72638
1011,Maria Rojas,34,80652
1012,Tatiana Ramirez,46,67997
1013,Carlos Quintero,44,94258
1014,Camila Gomez,40,86912
1015,Pedro Quintero,24,28818
1016,Jorge Perez,24,35853
1017,Marta Hernandez,46,44239
1018,Pedro Ramirez,64,75075
1019,Tatiana Garcia,41,33846
1020,Marta Rojas,39,19958
1021,Lucia Gomez,29,84281
1022,Diego Quintero,58,11161
1023,Tatiana Garcia,42,46809
1024,Tatiana Martinez,28,30397
1025,Diego Perez,32,74774
1026,Camila Lopez,65,84620
1027,Lucia Perez,44,96027
1028,Marta Rodriguez,51,11577
1029,Lucia Rodriguez,55,27892
1030,Elena Gomez,60,50574
1031,Carlos Serna,61,14588
1032,Andres Vargas,34,52199
1033,Tatiana Vargas,34,94935
1034,Camila Rodriguez,54,12052
1035,Jorge Quintero,31,34650
1036,Tatiana Ramirez,38,67778
1037,Jorge Lopez,64,15004
1038,Luis Garcia,56,25295
1039,Maria Vargas,24,13703
1040,Daniel Perez,21,36957
1041,Daniel Serna,21,55129
1042,Luis Lopez,42,96738
1043,Pedro Rodriguez,44,75187
1044,Elena Quintero,45,77893
1045,Lucia Lopez,36,82430
1046,Maria Ramirez,28,71884
1047,Lucia Garcia,28,54043
1048,Daniel Ramirez,48,11594
1049,Marta Vargas,26,84838
1050,Marta Rodriguez,63,69817
1051,Andres Perez,26,84536
1052,Maria Martinez,26,73448
1053,Diego Garcia,43,21335
1054,Luis Hernandez,50,14879
1055,Tatiana Quintero,24,18524
1056,Andres Perez,40,58259
1057,Carlos Rojas,49,93093
1058,Diego Serna,65,66865
1059,Luis Vargas,37,91336
1060,Marta Lopez,24,53376
1061,Diego Vargas,35,89990
1062,Carlos Lopez,23,19711
1063,Carlos Lopez,50,88041
1064,Diego Serna,36,38100
1065,Andres Lopez,39,86552
1066,Lucia Gomez,21,17673
1067,Marta Quintero,24,39965
1068,Andres Rojas,62,93076
1069,Carlos Rodriguez,51,86371
1070,Juan Rojas,33,62149
1071,Camila Vargas,26,33494
1072,Diego Martinez,25,57222
1073,Diego Quintero,64,21345
1074,Carlos Rojas,18,10519
1075,Camila Martinez,24,53695
1076,Elena Lopez,42,81319
1077,Ana Lopez,40,24929
1078,Marta Quintero,63,16331
1079,Andres Gomez,39,13644
1080,Jorge Quintero,62,14579
1081,Luis Garcia,58,35370
1082,Tatiana Perez,45,93378
1083,Ana Vargas,49,69027
1084,Luis Martinez,29,95989
1085,Andres Gomez,55,50293
1086,Camila Quintero,20,49934
1087,Juan Gomez,54,32957
1088,Andres Rodriguez,23,89826
1089,Carlos Gomez,46,95172
1090,Maria Garcia,62,60130
1091,Luis Gomez,32,58350
1092,Elena Gomez,38,90721
1093,Ana Rodriguez,26,98943
1094,Juan Vargas,22,57305
1095,Pedro Vargas,45,70912
1096,Camila Martinez,50,35655
1097,Tatiana Gomez,31,51478
1098,Pedro Serna,65,68545
1099,Daniel Vargas,47,70054
1100,Camila Garcia,24,71146
1101,Maria Garcia,48,44955
1102,Jorge Serna,31,24692
1103,Juan Hernandez,50,83473
1104,Juan Lopez,28,16677
1105,Luis Perez,44,16111
1106,Daniel Martinez,37,83723
1107,Andres Rodriguez,64,71396
1108,Jorge Perez,32,15076
1109,Lucia Quintero,29,54187
1110,Lucia Vargas,53,89779
1111,Carlos Garcia,41,42150
1112,Marta Serna,49,23357
1113,Daniel Ramirez,34,85247
1114,Ana Hernandez,35,87859
1115,Diego Rodriguez,40,88728
1116,Diego Quintero,54,85137
1117,Diego Quintero,42,49163
1118,Andres Lopez,19,72073
1119,Juan Vargas,44,29204
1120,Ana Garcia,33,45664
1121,Ana Hernandez,46,74348
1122,Andres Hernandez,29,21984
1123,Marta Lopez,34,84570
1124,Lucia Serna,27,60721
1125,Lucia Serna,55,50690
1126,Jorge Serna,37,73294
1127,Ana Gomez,28,61183
1128,Juan Garcia,62,75028
1129,Marta Ramirez,30,69819
1130,Diego Quintero,30,61370
1131,Camila Serna,36,94932
1132,Andres Garcia,52,74135
1133,Camila Serna,48,81461
1134,Pedro Vargas,49,14468
1135,Carlos Hernandez,38,29764
1136,Elena Garcia,21,20869
1137,Elena Martinez,34,89065
1138,Camila Gomez,32,39035
1139,Marta Vargas,49,64641
1140,Diego Lopez,56,43255
1141,Elena Serna,58,25551
1142,Carlos Gomez,31,79835
1143,Carlos Hernandez,22,91391
1144,Camila Lopez,26,58184
1145,Ana Rojas,35,31127
1146,Marta Martinez,58,47194
1147,Jorge Quintero,31,49810
1148,Lucia Hernandez,49,97570
1149,Elena Quintero,55,74758
1150,Jorge Lopez,42,47419
1151,Juan Hernandez,50,12779
1152,Marta Perez,28,24847
1153,Tatiana Rodriguez,31,66733
1154,Luis Quintero,24,43366
1155,Jorge Rojas,34,99406
1156,Andres Garcia,19,50303
1157,Camila Lopez,25,27036
1158,Marta Ramirez,27,98783
1159,Daniel Perez,53,20234
1160,Maria Martinez,55,93682
1161,Elena Vargas,29,28174
1162,Jorge Garcia,48,51769
1163,Daniel Garcia,53,19274
1164,Maria Hernandez,57,92109
1165,Elena Ramirez,30,20507
1166,Lucia Ramirez,35,29505
1167,Tatiana Rojas,49,72581
1168,Carlos Vargas,58,59048
1169,Elena Perez,40,56506
1170,Ana Gomez,20,46826
1171,Ana Hernandez,63,89339
1172,Andres Vargas,65,17214
1173,Diego Vargas,30,85553
1174,Juan Rodriguez,40,21062
1175,Elena Serna,61,37755
1176,Carlos Garcia,61,29202
1177,Juan Garcia,31,63423
1178,Marta Perez,28,31181
1179,Daniel Perez,23,37990
1180,Andres Gomez,29,31015
1181,Andres Perez,50,38631
1182,Marta Garcia,43,74043
1183,Ana Rodriguez,22,56848
1184,Jorge Hernandez,31,15099
1185,Lucia Vargas,61,91420
1186,Camila Gomez,33,17017
1187,Ana Quintero,31,34906
1188,Luis Garcia,63,32129
1189,Daniel Garcia,59,61816
1190,Maria Martinez,59,99684
1191,Marta Serna,19,63452
1192,Carlos Ramirez,58,84571
1193,Ana Ramirez,57,49499
1194,Ana Ramirez,27,85791
1195,Pedro Lopez,40,83369
1196,Juan Rojas,65,71060
1197,Elena Gomez,46,28842
1198,Ana Vargas,20,43012
1199,Carlos Perez,21,37204
1200,Diego Martinez,57,84158
1201,Camila Quintero,42,93186
1202,Jorge Gomez,65,80675
1203,Marta Serna,26,25090
1204,Diego Rojas,27,48324
1205,Jorge Ramirez,56,46569
1206,Tatiana Ramirez,18,41933
1207,Lucia Ramirez,54,23153
1208,Carlos Garcia,64,24557
1209,Marta Martinez,57,52613
1210,Diego Vargas,47,40335
1211,Marta Perez,22,75105
1212,Tatiana Rojas,43,23627
1213,Camila Perez,25,34890
1214,Camila Quintero,18,41254
1215,Maria Vargas,25,64010
1216,Marta Quintero,55,75338
1217,Luis Vargas,48,99879
1218,Marta Vargas,33,24278
1219,Elena Rodriguez,44,94626
1220,Tatiana Serna,27,21673
1221,Jorge Vargas,54,15778
1222,Daniel Lopez,22,84571
1223,Marta Serna,50,52660
1224,Tatiana Martinez,46,82195
1225,Marta Serna,35,28227
1226,Camila Lopez,22,42866
1227,Luis Rojas,23,87168
1228,Camila Gomez,26,56225
1229,Andres Garcia,27,28188
1230,Luis Rodriguez,55,22500
1231,Andres Rodriguez,65,74043
1232,Daniel Garcia,41,76444
1233,Maria Vargas,46,92446
1234,Juan Ramirez,38,64581
1235,Ana Martinez,36,44359
1236,Tatiana Lopez,39,95821
1237,Tatiana Ramirez,39,86018
1238,Diego Vargas,39,94121
1239,Juan Perez,47,84494
1240,Andres Rodriguez,47,51907
1241,Tatiana Vargas,33,24680
1242,Juan Ramirez,61,84842
1243,Carlos Garcia,61,47255
1244,Diego Quintero,52,35654
1245,Maria Martinez,22,47953
1246,Daniel Gomez,64,54675
1247,Pedro Quintero,26,25155
1248,Elena Ramirez,27,65457
1249,Camila Perez,31,29084
1250,Luis Serna,61,69702
1251,Maria Martinez,46,45112
1252,Andres Hernandez,24,26089
1253,Camila Gomez,19,62270
1254,Ana Lopez,51,70948
1255,Diego Hernandez,24,45503
1256,Marta Hernandez,62,63732
1257,Marta Rojas,20,72346
1258,Elena Rodriguez,23,43631
1259,Juan Ramirez,58,72167
1260,Jorge Hernandez,62,31255
1261,Andres Garcia,63,31660
1262,Jorge Gomez,35,75381
1263,Andres Rojas,27,73905
1264,Luis Gomez,51,94648
1265,Lucia Garcia,44,22334
1266,Maria Rodriguez,47,60897
1267,Maria Serna,35,97190
1268,Pedro Martinez,57,95685
1269,Tatiana Quintero,47,42438
1270,Ana Martinez,55,73036
1271,Tatiana Vargas,50,43330
1272,Daniel Perez,45,62925
1273,Tatiana Vargas,54,46366
1274,Camila Lopez,31,87328
1275,Jorge Gomez,43,12876
1276,Pedro Rodriguez,57,26717
1277,Camila Perez,26,74754
1278,Daniel Quintero,58,94127
1279,Maria Gomez,21,33226
1280,Elena Rojas,47,95274
1281,Diego Ramirez,25,58841
1282,Tatiana Hernandez,61,28814
1283,Maria Garcia,52,61911
1284,Pedro Gomez,52,85422
1285,Elena Serna,44,81262
1286,Luis Rodriguez,62,12534
1287,Lucia Vargas,26,58381
1288,Andres Perez,22,44508
1289,Elena Gomez,23,57222
1290,Camila Garcia,47,96706
1291,Marta Gomez,31,72205
1292,Elena Ramirez,25,33851
1293,Maria Perez,36,52471
1294,Diego Ramirez,28,70102
1295,Ana Quintero,48,80700
1296,Diego Martinez,49,21115
1297,Lucia Quintero,28,52572
1298,Luis Rojas,56,53139
1299,Andres Gomez,45,33879
1300,Marta Rodriguez,33,78069
1301,Jorge Serna,24,22631
1302,Ana Rodriguez,33,23763
1303,Juan Rojas,19,97466
1304,Diego Rojas,22,48855
1305,Maria Rodriguez,53,60536
1306,Tatiana Rodriguez,48,78034
1307,Diego Gomez,63,59669
1308,Carlos Rojas,20,26606
1309,Marta Lopez,26,28224
1310,Maria Ramirez,43,18713
1311,Andres Garcia,62,61426
1312,Pedro Gomez,21,84735
1313,Lucia Lopez,48,99266
1314,Camila Lopez,30,87590
1315,Lucia Serna,65,63433
1316,Jorge Gomez,20,70553
1317,Camila Lopez,24,55116
1318,Jorge Lopez,26,29764
1319,Diego Martinez,54,51064
1320,Diego Rojas,32,43663
1321,Jorge Martinez,33,40310
1322,Camila Rojas,44,16772
1323,Tatiana Martinez,28,37691
1324,Lucia Garcia,28,10696
1325,Diego Garcia,43,84434
1326,Maria Serna,34,63145
1327,Jorge Rodriguez,27,92777
1328,Ana Rojas,51,58914
1329,Jorge Rojas,26,61381
1330,Juan Ramirez,19,18574
1331,Diego Rodriguez,22,40132
1332,Pedro Vargas,26,77407
1333,Jorge Rojas,61,67965
1334,Daniel Hernandez,55,96069
1335,Andres Martinez,46,76412
1336,Marta Lopez,60,11951
1337,Pedro Garcia,41,30369
1338,Marta Rojas,60,83656
1339,Andres Quintero,36,72120
1340,Marta Quintero,32,48786
1341,Camila Perez,48,82826
1342,Luis Garcia,52,92080
1343,Daniel Martinez,20,65705
1344,Ana Ramirez,45,35881
1345,Camila Lopez,37,96593
1346,Lucia Vargas,19,59494
1347,Maria Serna,37,50272
1348,Pedro Rojas,46,99181
1349,Maria Rojas,51,39153
1350,Diego Serna,25,39567
1351,Juan Vargas,30,57202
1352,Luis Gomez,19,62937
1353,Elena Hernandez,40,12629
1354,Ana Martinez,28,28596
1355,Tatiana Vargas,26,39574
1356,Lucia Quintero,43,68841
1357,Camila Serna,27,41583
1358,Carlos Martinez,61,66894
1359,Diego Ramirez,56,96311
1360,Luis Rodriguez,44,94973
1361,Carlos Vargas,60,11837
1362,Ana Gomez,39,58335
1363,Tatiana Rodriguez,31,16769
1364,Luis Martinez,31,63388
1365,Carlos Quintero,24,28489
1366,Lucia Hernandez,54,87884
1367,Lucia Gomez,30,37772
1368,Marta Vargas,41,65469
1369,Jorge Rojas,20,31386
1370,Carlos Hernandez,18,17296
1371,Luis Martinez,36,44242
1372,Elena Quintero,44,23120
1373,Ana Hernandez,39,25061
1374,Lucia Martinez,50,84877
1375,Ana Hernandez,44,41159
1376,Camila Martinez,41,11446
1377,Camila Garcia,38,30866
1378,Carlos Serna,35,38383
1379,Jorge Perez,48,17601
1380,Elena Serna,21,29120
1381,Jorge Ramirez,62,75239
1382,Lucia Perez,40,41107
1383,Lucia Rojas,42,76280
1384,Elena Vargas,31,93317
1385,Camila Martinez,28,12088
1386,Carlos Rodriguez,56,91724
1387,Tatiana Martinez,28,12352
1388,Andres Perez,42,80558
1389,Diego Vargas,23,40537
1390,Marta Rodriguez,52,10380
1391,Diego Quintero,25,91786
1392,Daniel Serna,21,71454
1393,Diego Gomez,38,17016
1394,Diego Perez,63,89840
1395,Jorge Gomez,36,55478
1396,Ana Hernandez,29,58504
1397,Lucia Gomez,19,21298
1398,Pedro Hernandez,59,89603
1399,Jorge Vargas,29,91373
1400,Maria Martinez,31,58677
1401,Juan Gomez,38,43567
1402,Lucia Garcia,35,41993
1403,Maria Perez,22,13682
1404,Lucia Gomez,34,42934
1405,Jorge Quintero,34,51822
1406,Lucia Hernandez,65,21588
1407,Camila Lopez,64,79751
1408,Juan Garcia,33,33750
1409,Lucia Perez,41,74072
1410,Elena Rojas,52,92235
1411,Daniel Gomez,54,49940
1412,Elena Quintero,34,97209
1413,Juan Garcia,33,69649
1414,Camila Lopez,31,58400
1415,Daniel Rodriguez,34,64640
1416,Luis Martinez,36,25473
1417,Jorge Perez,33,29460
1418,Ana Garcia,18,69020
1419,Ana Ramirez,30,29486
1420,Tatiana Vargas,52,80449
1421,Camila Rojas,58,11618
1422,Marta Perez,45,35167
1423,Andres Garcia,38,82325
1424,Jorge Rojas,25,30139
1425,Elena Lopez,44,62823
1426,Diego Rojas,45,87839
1427,Luis Rojas,33,83556
1428,Juan Quintero,33,71494
1429,Ana Quintero,40,70520
1430,Maria Vargas,50,60586
1431,Luis Hernandez,25,50859
1432,Marta Martinez,21,18543
1433,Carlos Rojas,18,44482
1434,Pedro Hernandez,56,78053
1435,Juan Rodriguez,46,57043
1436,Jorge Vargas,61,22387
1437,Tatiana Vargas,63,67159
1438,Juan Rojas,29,57852
1439,Maria Vargas,53,69164
1440,Maria Martinez,59,29440
1441,Jorge Garcia,52,52074
1442,Elena Serna,40,90644
1443,Marta Gomez,25,11766
1444,Pedro Vargas,33,73823
1445,Diego Perez,24,70077
1446,Andres Quintero,46,68574
1447,Marta Martinez,57,69164
1448,Maria Hernandez,21,23005
1449,Ana Rodriguez,44,83963
1450,Diego Ramirez,52,14807
1451,Marta Quintero,54,46193
1452,Jorge Lopez,43,76299
1453,Marta Martinez,22,92498
1454,Pedro Perez,31,31640
1455,Marta Vargas,64,53439
1456,Diego Quintero,52,82457
1457,Elena Rojas,19,66585
1458,Lucia Martinez,27,30683
1459,Daniel Hernandez,32,12662
1460,Marta Hernandez,29,58691
1461,Carlos Hernandez,32,10374
1462,Luis Ramirez,40,14533
1463,Marta Serna,59,68694
1464,Juan Garcia,27,85371
1465,Jorge Ramirez,38,18089
1466,Camila Quintero,18,90282
1467,Marta Gomez,36,11578
1468,Pedro Ramirez,37,28952
1469,Lucia Hernandez,58,75996
1470,Juan Vargas,56,26480
1471,Jorge Lopez,49,76194
1472,Luis Garcia,63,98193
1473,Camila Serna,60,29404
1474,Andres Vargas,51,11437
1475,Maria Lopez,44,15929
1476,Lucia Garcia,34,59021
1477,Pedro Vargas,23,24920
1478,Andres Serna,23,18888
1479,Lucia Serna,48,30616
1480,Elena Rojas,55,22152
1481,Diego Vargas,42,44532
1482,Juan Lopez,31,25481
1483,Juan Serna,39,91860
1484,Lucia Ramirez,41,19317
1485,Diego Rodriguez,25,93428
1486,Juan Hernandez,36,32137
1487,Tatiana Ramirez,18,57673
1488,Maria Hernandez,27,80816
1489,Daniel Serna,65,88965
1490,Juan Quintero,35,69333
1491,Carlos Rodriguez,24,93015
1492,Camila Ramirez,42,72777
1493,Ana Martinez,19,93476
1494,Tatiana Gomez,41,99687
1495,Maria Rodriguez,57,51893
1496,Maria Vargas,19,52141
1497,Pedro Rojas,57,85055
1498,Luis Lopez,60,35633
1499,Tatiana Lopez,19,54620
1500,Juan Lopez,64,94862
1501,Ana Quintero,35,90339
1502,Andres Serna,21,86913
1503,Ana Ramirez,32,87019
1504,Tatiana Lopez,30,37655
1505,Camila Gomez,34,52690
1506,Lucia Serna,32,11394
1507,Elena Serna,37,44684
1508,Ana Gomez,46,27829
1509,Daniel Garcia,46,39850
1510,Tatiana Serna,45,29275
1511,Juan Lopez,64,51595
1512,Luis Vargas,24,78355
1513,Tatiana Vargas,45,66607
1514,Carlos Ramirez,64,35061
1515,Carlos Perez,54,61975
1516,Marta Garcia,54,64731
1517,Maria Garcia,64,16899
1518,Andres Martinez,34,25215
1519,Juan Ramirez,26,17934
1520,Pedro Quintero,42,56378
1521,Juan Vargas,39,15404
1522,Pedro Gomez,32,71951
1523,Camila Martinez,49,16950
1524,Ana Garcia,21,48626
1525,Carlos Martinez,40,36916
1526,Lucia Lopez,20,38722
1527,Ana Perez,18,10778
1528,Andres Martinez,32,30381
1529,Pedro Rodriguez,61,79385
1530,Luis Rojas,38,32135
1531,Lucia Gomez,18,40528
1532,Diego Vargas,43,15157
1533,Jorge Perez,25,29626
1534,Lucia Rojas,30,63454
1535,Camila Rodriguez,63,50414
1536,Juan Serna,36,24145
1537,Maria Serna,63,76811
1538,Elena Vargas,27,16014
1539,Ana Rodriguez,20,51247
1540,Ana Quintero,48,38579
1541,Lucia Perez,35,71443
1542,Diego Ramirez,19,68324
1543,Jorge Ramirez,56,19423
1544,Elena Ramirez,33,41690
1545,Marta Lopez,29,16298
1546,Marta Perez,48,31058
1547,Lucia Vargas,29,86085
1548,Elena Ramirez,24,70156
1549,Marta Quintero,21,17528
1550,Daniel Martinez,45,28650
1551,Diego Rodriguez,18,12644
1552,Lucia Perez,38,53343
1553,Lucia Rodriguez,41,73991
1554,Luis Serna,45,35026
1555,Juan Rojas,63,45788
1556,Maria Vargas,52,21989
1557,Juan Garcia,34,89541
1558,Elena Vargas,40,65771
1559,Ana Garcia,59,92940
1560,Luis Vargas,45,90794
1561,Marta Martinez,35,15278
1562,Carlos Garcia,60,29452
1563,Juan Rojas,33,41497
1564,Luis Gomez,64,55668
1565,Carlos Ramirez,19,31812
1566,Andres Martinez,19,31544
1567,Ana Rodriguez,59,74468
1568,Tatiana Ramirez,21,22897
1569,Maria Vargas,30,33496
1570,Marta Ramirez,49,61464
1571,Camila Hernandez,29,28722
1572,Luis Rodriguez,58,94790
1573,Camila Vargas,26,28602
1574,Camila Garcia,34,54894
1575,Elena Garcia,53,50887
1576,Pedro Serna,37,28326
1577,Marta Gomez,30,31439
1578,Juan Ramirez,54,25855
1579,Camila Perez,33,93158
1580,Elena Hernandez,30,38750
1581,Daniel Vargas,44,37628
1582,Pedro Garcia,45,60939
1583,Andres Vargas,56,73250
1584,Carlos Rojas,60,32880
1585,Pedro Perez,34,24483
1586,Maria Hernandez,40,32031
1587,Pedro Hernandez,57,55655
1588,Andres Vargas,55,74016
1589,Elena Quintero,35,66198
1590,Elena Martinez,52,20062
1591,Marta Lopez,65,73073
1592,Andres Lopez,23,48153
1593,Carlos Perez,61,39396
1594,Ana Gomez,38,29813
1595,Luis Rojas,39,75964
1596,Carlos Perez,61,78995
1597,Maria Lopez,35,23699
1598,Camila Lopez,43,93358
1599,Luis Quintero,31,81781
1600,Juan Rojas,45,26084
1601,Daniel Gomez,61,72602
1602,Marta Serna,51,14461
1603,Elena Quintero,45,23887
1604,Marta Ramirez,49,17771
1605,Ana Gomez,46,86246
1606,Lucia Vargas,48,44523
1607,Marta Gomez,64,92062
1608,Luis Rodriguez,48,68764
1609,Camila Perez,59,42895
1610,Marta Martinez,37,71656
1611,Luis Vargas,43,30942
1612,Luis Hernandez,42,32648
1613,Diego Perez,54,56104
1614,Carlos Perez,59,83802
1615,Marta Perez,53,74643
1616,Marta Martinez,23,21222
1617,Maria Ramirez,41,86877
1618,Daniel Gomez,48,43537
1619,Luis Rojas,30,72178
1620,Pedro Martinez,24,99218
1621,Daniel Ramirez,53,61007
1622,Pedro Ramirez,38,62156
1623,Tatiana Hernandez,59,74337
1624,Andres Perez,33,64893
1625,Tatiana Garcia,22,88003
1626,Tatiana Martinez,42,92421
1627,Juan Lopez,64,81207
1628,Ana Ramirez,39,84449
1629,Maria Quintero,56,77861
1630,Diego Martinez,27,54847
1631,Daniel Garcia,38,83729
1632,Tatiana Quintero,50,72649
1633,Juan Gomez,19,82015
1634,Elena Serna,45,40575
1635,Jorge Martinez,58,18086
1636,Tatiana Lopez,65,34676
1637,Carlos Hernandez,55,35200
1638,Camila Martinez,58,27775
1639,Maria Martinez,51,79519
1640,Elena Ramirez,24,86868
1641,Daniel Vargas,57,39135
1642,Diego Hernandez,50,94536
1643,Marta Lopez,58,82718
1644,Luis Perez,33,26704
1645,Pedro Hernandez,42,39657
1646,Tatiana Rodriguez,33,63419
1647,Diego Rojas,30,96370
1648,Andres Lopez,22,77211
1649,Marta Gomez,58,99604
1650,Ana Ramirez,55,38470
1651,Carlos Hernandez,55,40236
1652,Luis Lopez,28,22564
1653,Ana Vargas,51,13317
1654,Andres Perez,23,55738
1655,Jorge Hernandez,55,95858
1656,Luis Garcia,60,68193
1657,Luis Rodriguez,34,73846
1658,Diego Hernandez,33,71101
1659,Lucia Rojas,42,52921
1660,Maria Serna,65,55746
1661,Diego Rodriguez,40,49499
1662,Lucia Hernandez,42,58579
1663,Lucia Lopez,29,75831
1664,Lucia Ramirez,19,32784
1665,Maria Serna,28,57227
1666,Juan Ramirez,41,40816
1667,Luis Hernandez,51,11140
1668,Ana Hernandez,24,69817
